order_id,order_date,store_id,region,channel,category,product,units,unit_price,discount_pct,unit_cost,customer_segment,payment_method,returned,satisfaction
ORD-000244,2025-03-22,ZAP-01,Occidente,Tienda,Hogar,Juego de sábanas,1,650.2,0.0,314.57,Empresa,Tarjeta,False,5.0
ORD-003530,2025-01-15,CAN-01,Sureste,Online,Deportes,Mochila deportiva,6,747.95,0.0,343.18,Recurrente,Tarjeta,False,4.0
ORD-002834,2025-03-30,CDMX-02,Centro,Online,Deportes,Tapete de yoga,5,419.02,0.0,167.37,Empresa,Efectivo,False,3.0
ORD-000117,2025-09-24,CDMX-01,Centro,Online,Oficina,Silla ergonómica,3,2890.26,0.2,1846.05,Nuevo,Tarjeta,False,3.0
ORD-002150,2025-11-01,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,2,326.26,0.1,104.12,Nuevo,Transferencia,False,4.0
ORD-001857,2025-11-04,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,6,1276.52,0.15,700.1,Recurrente,Tarjeta,False,5.0
ORD-001363,2025-06-11,CDMX-02,Centro,Online,Electrónica,Audífonos Bluetooth,1,695.54,0.2,386.85,Recurrente,Tarjeta,False,5.0
ORD-002157,2025-12-30,VER-01,Golfo,Tienda,Oficina,Silla ergonómica,1,3142.55,0.05,1785.14,Recurrente,Tarjeta,False,4.0
ORD-000530,2025-01-17,CHH-01,Norte,Online,Deportes,Mochila deportiva,2,753.79,0.1,344.09,Nuevo,Transferencia,False,4.0
ORD-003133,2025-09-16,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,2,1409.49,0.15,860.72,Nuevo,Transferencia,False,4.0
ORD-001395,2025-05-10,PUE-01,Centro,Tienda,Hogar,Licuadora,1,982.59,0.05,568.79,Recurrente,Efectivo,False,5.0
ORD-001297,2025-08-16,MER-01,,Tienda,Hogar,Juego de sábanas,1,663.18,0.05,313.56,Empresa,Efectivo,False,4.0
ORD-001592,2025-07-25,CAN-01,Sureste,Tienda,Oficina,Lámpara LED,2,544.34,0.15,240.0,Nuevo,Transferencia,False,4.0
ORD-003259,2025-12-02,CHH-01,Norte,Online,Hogar,Licuadora,3,1081.25,0.2,546.5,Recurrente,Tarjeta,False,4.0
ORD-000894,2025-10-26,CHH-01,Norte,Tienda,Hogar,Licuadora,2,1005.12,0.0,563.59,Nuevo,Efectivo,False,3.0
ORD-003434,2025-06-18,CDMX-02,Centro,Tienda,Oficina,Silla ergonómica,5,2838.57,0.05,1815.58,Nuevo,Tarjeta,False,4.0
ORD-003590,2025-12-19,VER-01,Golfo,Online,Oficina,Silla ergonómica,1,3223.08,0.1,1856.52,Nuevo,Tarjeta,False,5.0
ORD-001322,2025-05-24,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,2,1120.64,0.0,704.37,Recurrente,Tarjeta,False,4.0
ORD-001656,2025-09-09,CDMX-02,Centro,Online,Electrónica,Teclado mecánico,1,1179.12,0.0,713.96,Empresa,Tarjeta,False,5.0
ORD-002501,2025-08-04,CDMX-02,Centro,Online,Deportes,Tapete de yoga,4,417.75,0.15,160.81,Empresa,Efectivo,True,4.0
ORD-003567,2025-04-09,MTY-02,Norte,Online,Oficina,Organizador de escritorio,1,275.65,0.0,108.9,Recurrente,Tarjeta,False,5.0
ORD-000877,2025-08-18,CDMX-02,Centro,Tienda,Electrónica,Teclado mecánico,1,1142.65,0.2,726.46,Recurrente,Tarjeta,False,3.0
ORD-001638,2025-11-21,CDMX-01,Centro,Tienda,Hogar,Cafetera programable,2,1625.94,0.0,867.21,Nuevo,Tarjeta,False,5.0
ORD-000480,2025-03-24,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,5,757.28,0.1,349.61,Nuevo,Efectivo,True,4.0
ORD-001870,2025-06-04,ZAP-01,Occidente,Tienda,Deportes,Tapete de yoga,4,390.28,0.0,158.51,Recurrente,Efectivo,False,3.0
ORD-001402,2025-09-15,VER-01,Golfo,Online,Deportes,Mancuernas 10 kg,5,902.02,0.15,520.13,Recurrente,Tarjeta,False,3.0
ORD-000252,2025-11-01,CDMX-01,Centro,Online,Electrónica,Teclado mecánico,3,1370.63,0.2,699.65,Nuevo,Efectivo,False,5.0
ORD-001825,2025-07-22,ZAP-01,Occidente,Online,Deportes,Mochila deportiva,1,724.8,0.0,343.19,Recurrente,Efectivo,False,
ORD-003138,2025-08-15,VER-01,Golfo,Online,Hogar,Juego de sábanas,1,646.09,0.0,316.01,Nuevo,Tarjeta,False,5.0
ORD-003079,2025-09-15,MTY-01,Norte,Tienda,Deportes,Mochila deportiva,2,779.73,0.2,331.75,Nuevo,Tarjeta,False,2.0
ORD-001312,2025-07-12,GDL-01,Occidente,Tienda,Electrónica,Monitor 24 pulgadas,3,3247.13,0.1,2310.09,Recurrente,Tarjeta,False,5.0
ORD-002665,2025-02-02,CAN-01,Sureste,Tienda,Oficina,Organizador de escritorio,1,277.9,0.15,104.02,Recurrente,Tarjeta,False,4.0
ORD-003091,2025-07-25,CDMX-02,Centro,Tienda,Hogar,Licuadora,3,989.68,0.05,559.07,Nuevo,Tarjeta,False,4.0
ORD-003029,2025-02-20,MTY-01,Norte,Tienda,Hogar,Cafetera programable,2,1451.22,0.0,869.01,Recurrente,Transferencia,False,4.0
ORD-001358,2025-04-17,CDMX-02,Centro,Tienda,Electrónica,Monitor 24 pulgadas,1,3349.27,0.0,2348.2,Nuevo,Tarjeta,False,5.0
ORD-002681,2025-08-20,GDL-02,Occidente,Tienda,Hogar,Juego de sábanas,1,648.17,0.0,308.16,Nuevo,Tarjeta,False,4.0
ORD-002031,2025-03-10,CHH-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,684.78,0.0,381.94,Nuevo,Tarjeta,False,5.0
ORD-000443,2025-10-30,MER-01,Sureste,Tienda,Oficina,Silla ergonómica,4,2904.68,0.2,1848.73,Nuevo,Efectivo,False,4.0
ORD-003406,2025-07-30,PUE-01,Centro,Online,Electrónica,Monitor 24 pulgadas,3,3305.91,0.05,2382.01,Recurrente,Efectivo,False,5.0
ORD-001778,2025-02-15,CDMX-02,Centro,Tienda,Hogar,Licuadora,6,954.6,0.0,570.85,Nuevo,Transferencia,False,5.0
ORD-000075,2025-08-02,CDMX-02,Centro,Tienda,Oficina,Lámpara LED,2,569.98,0.3,241.11,Nuevo,Efectivo,False,5.0
ORD-000609,2025-05-14,MTY-02,Norte,Online,Electrónica,Teclado mecánico,5,1237.21,0.15,705.69,Recurrente,Tarjeta,False,4.0
ORD-000952,2025-12-18,MTY-02,Norte,Tienda,Hogar,Cafetera programable,3,1687.67,0.05,859.91,Nuevo,Tarjeta,False,5.0
ORD-002492,2025-04-06,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,3,1137.48,0.15,727.59,Empresa,Tarjeta,False,4.0
ORD-000754,2025-07-05,ZAP-01,Occidente,Tienda,Deportes,Tapete de yoga,1,390.04,0.1,157.43,Recurrente,Tarjeta,False,5.0
ORD-002367,2025-12-07,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,2,736.93,0.15,306.29,Nuevo,Tarjeta,False,3.0
ORD-000798,2025-03-31,PUE-01,Centro,Online,Electrónica,Monitor 24 pulgadas,1,3222.86,0.1,2317.29,Empresa,Tarjeta,False,5.0
ORD-003201,2025-11-17,MTY-01,Norte,Tienda,Oficina,Organizador de escritorio,3,308.56,0.2,105.77,Nuevo,Tarjeta,False,4.0
ORD-001938,2025-08-16,CDMX-01,Centro,Tienda,Oficina,Organizador de escritorio,2,283.85,0.05,106.09,Nuevo,Efectivo,False,4.0
ORD-000787,2025-06-05,CAN-01,Sureste,Tienda,Hogar,Licuadora,1,982.78,0.2,557.82,Recurrente,Tarjeta,False,3.0
ORD-001139,2025-12-02,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,2,1324.87,0.15,717.9,Recurrente,Efectivo,True,5.0
ORD-002823,2025-01-13,MER-01,Sureste,Tienda,Electrónica,Audífonos Bluetooth,4,719.73,0.15,386.97,Nuevo,Efectivo,False,5.0
ORD-001336,2025-07-23,GDL-01,Occidente,Tienda,Oficina,Lámpara LED,2,547.71,0.2,243.11,Empresa,Tarjeta,False,3.0
ORD-002726,2025-10-17,GDL-01,Occidente,Online,Oficina,Organizador de escritorio,2,290.95,0.0,107.71,Empresa,Tarjeta,False,5.0
ORD-002333,2025-04-18,CHH-01,Norte,Online,Hogar,Cafetera programable,2,1525.74,0.05,867.57,Nuevo,Tarjeta,False,5.0
ORD-002302,2025-09-23,CHH-01,Norte,Online,Deportes,Mancuernas 10 kg,4,880.66,0.15,528.35,Nuevo,Efectivo,False,5.0
ORD-002965,2025-01-02,MTY-01,Norte,Tienda,Deportes,Mancuernas 10 kg,3,900.52,0.0,518.31,Recurrente,Tarjeta,False,5.0
ORD-003467,2025-06-20,CDMX-02,Centro,Online,Oficina,Silla ergonómica,1,2893.3,0.1,1845.97,Recurrente,Tarjeta,False,3.0
ORD-000939,2025-07-09,MER-01,Sureste,Online,Hogar,Licuadora,2,1038.28,0.05,564.56,Nuevo,Efectivo,False,4.0
ORD-002365,2025-09-10,GDL-02,Occidente,Online,Hogar,Juego de sábanas,1,640.68,0.2,311.77,Nuevo,Tarjeta,False,5.0
ORD-002152,2025-09-29,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,1,632.12,0.0,304.53,Nuevo,Tarjeta,False,3.0
ORD-000766,2025-09-30,MER-01,Sureste,Tienda,Hogar,Licuadora,2,941.84,0.15,572.71,Recurrente,Tarjeta,False,1.0
ORD-002984,2025-04-08,ZAP-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,1,3231.04,0.0,2334.61,Empresa,Efectivo,False,5.0
ORD-000885,2025-02-10,CDMX-02,Centro,Online,Oficina,Lámpara LED,1,539.3,0.0,236.26,Recurrente,Tarjeta,False,4.0
ORD-002936,2025-05-14,VER-01,Golfo,Online,Hogar,Licuadora,2,1024.52,0.05,555.04,Empresa,Tarjeta,False,5.0
ORD-000235,2025-08-10,MTY-02,Norte,Tienda,Electrónica,Monitor 24 pulgadas,1,3365.93,0.15,2337.21,Recurrente,Efectivo,False,4.0
ORD-000154,2025-03-21,CDMX-02,Centro,Tienda,Electrónica,Monitor 24 pulgadas,1,3115.57,0.0,2355.58,Nuevo,Efectivo,False,3.0
ORD-000001,2025-09-18,MER-01,Sureste,Online,Oficina,Organizador de escritorio,1,290.32,0.1,101.4,Recurrente,Tarjeta,False,5.0
ORD-003174,2025-03-20,GDL-01,Occidente,Tienda,Oficina,Organizador de escritorio,4,293.3,0.1,104.1,Nuevo,Tarjeta,False,2.0
ORD-000917,2025-11-30,MTY-01,Norte,Online,Deportes,Tapete de yoga,5,431.11,0.05,162.41,Recurrente,Efectivo,False,2.0
ORD-002763,2025-09-19,CDMX-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,1,674.78,0.15,391.17,Recurrente,Tarjeta,False,5.0
ORD-001630,2025-08-04,GDL-01,Occidente,Tienda,Electrónica,Teclado mecánico,1,1202.67,0.05,729.59,Nuevo,Efectivo,False,2.0
ORD-000525,2025-04-21,GDL-01,Occidente,Tienda,Oficina,Silla ergonómica,3,2816.37,0.1,1809.22,Nuevo,Tarjeta,False,4.0
ORD-001094,2025-08-08,CHH-01,Norte,Tienda,Electrónica,Teclado mecánico,2,1181.75,0.05,722.69,Empresa,Tarjeta,False,1.0
ORD-002249,2025-07-20,VER-01,Golfo,Tienda,Oficina,Organizador de escritorio,1,287.41,0.05,105.88,Recurrente,Transferencia,False,3.0
ORD-003528,2025-10-06,PUE-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,4,3236.9,0.0,2377.39,Nuevo,Tarjeta,False,4.0
ORD-001335,2025-10-16,CDMX-01,Centro,Tienda,Deportes,Tapete de yoga,3,403.52,0.1,157.4,Nuevo,Tarjeta,False,1.0
ORD-001821,2025-01-30,MTY-02,Norte,Tienda,Deportes,Mochila deportiva,2,779.01,0.15,337.2,Nuevo,Efectivo,False,5.0
ORD-002707,2025-04-08,CDMX-02,Centro,Tienda,Deportes,Mochila deportiva,1,724.0,0.0,341.54,Recurrente,Tarjeta,False,4.0
ORD-001712,2025-04-08,GDL-01,Occidente,Online,Oficina,Silla ergonómica,2,2963.64,0.1,1758.44,Nuevo,Efectivo,False,5.0
ORD-002097,2025-09-25,CAN-01,Sureste,Tienda,Electrónica,Teclado mecánico,5,1186.33,0.2,722.87,Recurrente,Transferencia,False,2.0
ORD-001036,2025-11-25,VER-01,Golfo,Tienda,Oficina,Lámpara LED,3,586.18,0.0,237.86,Recurrente,Tarjeta,False,5.0
ORD-002220,2025-10-27,ZAP-01,Occidente,Online,Oficina,Silla ergonómica,5,2959.78,0.1,1815.67,Nuevo,Tarjeta,False,5.0
ORD-000017,2025-05-02,CDMX-01,Centro,Online,Hogar,Cafetera programable,2,1487.25,0.0,867.72,Nuevo,Efectivo,False,5.0
ORD-002030,2025-09-22,CDMX-01,Centro,Tienda,Deportes,Mochila deportiva,2,737.81,0.2,342.13,Nuevo,Tarjeta,False,2.0
ORD-003087,2025-11-08,MTY-01,Norte,Tienda,Electrónica,Teclado mecánico,2,1331.63,0.1,702.2,Nuevo,Efectivo,False,5.0
ORD-002231,2025-10-12,GDL-01,Occidente,Online,Oficina,Organizador de escritorio,2,284.5,0.05,103.58,Recurrente,Tarjeta,True,3.0
ORD-001382,2025-07-15,CDMX-01,Centro,Online,Hogar,Licuadora,5,1000.41,0.2,567.33,Empresa,Tarjeta,False,2.0
ORD-003338,2025-05-31,ZAP-01,Occidente,Tienda,Deportes,Mochila deportiva,1,752.26,0.1,348.48,Nuevo,Tarjeta,True,2.0
ORD-003366,2025-12-25,MTY-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,1,781.26,0.1,397.65,Nuevo,Transferencia,False,4.0
ORD-000579,2025-01-30,CDMX-01,Centro,Tienda,Oficina,Lámpara LED,1,535.65,0.2,239.43,Nuevo,Efectivo,False,2.0
ORD-002329,2025-10-27,CDMX-01,Centro,Tienda,Hogar,Licuadora,3,1016.76,0.2,556.59,Recurrente,Tarjeta,False,4.0
ORD-002090,2025-07-18,VER-01,Golfo,Tienda,Oficina,Lámpara LED,4,549.84,0.0,239.94,Recurrente,Tarjeta,False,2.0
ORD-000705,2025-03-01,MER-01,Sureste,Online,Deportes,Mochila deportiva,6,761.0,0.0,347.4,Nuevo,Efectivo,False,5.0
ORD-001285,2025-10-08,GDL-02,Occidente,Tienda,Oficina,Organizador de escritorio,2,293.83,0.05,108.0,Recurrente,Tarjeta,False,2.0
ORD-002353,2025-05-05,GDL-02,Occidente,Tienda,Hogar,Licuadora,1,955.03,0.05,574.41,Recurrente,Tarjeta,False,3.0
ORD-000218,2025-03-02,VER-01,Golfo,Online,Oficina,Organizador de escritorio,2,292.81,0.1,105.73,Recurrente,Transferencia,True,4.0
ORD-001737,2025-05-21,CDMX-02,Centro,Online,Oficina,Silla ergonómica,1,2996.72,0.05,1839.8,Empresa,Efectivo,False,4.0
ORD-000242,2025-01-13,VER-01,Golfo,Online,Electrónica,Teclado mecánico,5,1200.1,0.15,718.17,Recurrente,Efectivo,True,4.0
ORD-002346,2025-03-20,MTY-02,Norte,Tienda,Electrónica,Audífonos Bluetooth,4,688.62,0.0,385.41,Nuevo,Efectivo,False,4.0
ORD-001466,2025-01-19,GDL-02,Occidente,Tienda,Oficina,Lámpara LED,1,549.07,0.15,236.69,Recurrente,Efectivo,False,4.0
ORD-000363,2025-04-27,MTY-01,Norte,Tienda,Oficina,Silla ergonómica,4,2790.08,0.0,1803.58,Nuevo,Tarjeta,False,5.0
ORD-001701,2025-10-29,CAN-01,Sureste,Tienda,Hogar,Juego de sábanas,4,653.34,0.0,311.95,Recurrente,Transferencia,False,3.0
ORD-001309,2025-12-09,GDL-02,Occidente,Online,Oficina,Organizador de escritorio,1,317.46,0.15,102.99,Nuevo,Efectivo,False,3.0
ORD-001803,2025-11-17,PUE-01,Centro,Tienda,Deportes,Mancuernas 10 kg,3,1002.73,0.05,519.74,Nuevo,Tarjeta,False,4.0
ORD-001739,2025-10-24,CHH-01,Norte,Online,Oficina,Silla ergonómica,2,2902.24,0.0,1813.79,Recurrente,Efectivo,False,4.0
ORD-002948,2025-02-01,CHH-01,Norte,Tienda,Hogar,Licuadora,1,1043.55,0.15,561.88,Nuevo,Tarjeta,True,1.0
ORD-002228,2025-09-21,CDMX-01,Centro,Online,Electrónica,Monitor 24 pulgadas,3,3319.07,0.15,2398.57,Recurrente,Tarjeta,False,2.0
ORD-001780,2025-06-14,ZAP-01,Occidente,Online,Electrónica,Monitor 24 pulgadas,1,3275.7,0.1,2369.35,Nuevo,Efectivo,False,4.0
ORD-000022,2025-04-12,GDL-02,Occidente,Tienda,Electrónica,Teclado mecánico,2,1210.19,0.05,729.86,Recurrente,Tarjeta,False,4.0
ORD-002334,2025-12-11,CDMX-01,Centro,Tienda,Hogar,Juego de sábanas,2,675.86,0.15,309.86,Nuevo,Tarjeta,True,2.0
ORD-002981,2025-08-02,CDMX-02,Centro,Tienda,Deportes,Mancuernas 10 kg,1,947.81,0.0,521.44,Empresa,Tarjeta,False,4.0
ORD-001435,2025-10-01,MTY-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,3,670.06,0.0,384.2,Nuevo,Tarjeta,False,4.0
ORD-003260,2025-08-18,MTY-01,Norte,Tienda,Electrónica,Teclado mecánico,6,1167.98,0.05,724.49,Empresa,Tarjeta,False,4.0
ORD-003487,2025-04-04,ZAP-01,Occidente,Tienda,Electrónica,Audífonos Bluetooth,2,714.85,0.05,396.16,Recurrente,Tarjeta,False,4.0
ORD-003247,2025-01-04,ZAP-01,Occidente,Tienda,Hogar,Licuadora,2,981.95,0.2,558.48,Recurrente,Tarjeta,False,3.0
ORD-001073,2025-05-30,MTY-02,Norte,Tienda,Deportes,Tapete de yoga,3,396.75,0.0,158.08,Recurrente,Tarjeta,False,4.0
ORD-002313,2025-10-04,PUE-01,Centro,Online,Oficina,Silla ergonómica,4,2878.3,0.1,1815.68,Nuevo,Transferencia,False,2.0
ORD-000580,2025-02-12,MTY-02,Norte,Tienda,Electrónica,Monitor 24 pulgadas,4,3233.17,0.05,2371.38,Recurrente,Tarjeta,False,5.0
ORD-003233,2025-04-11,PUE-01,Centro,Tienda,Hogar,Licuadora,2,981.61,0.15,568.36,Recurrente,Transferencia,False,4.0
ORD-003026,2025-02-17,GDL-02,Occidente,Tienda,Electrónica,Audífonos Bluetooth,3,722.83,0.05,382.25,Nuevo,Efectivo,False,3.0
ORD-002566,2025-04-11,CDMX-02,Centro,Tienda,Deportes,Mochila deportiva,4,735.99,0.1,337.54,Recurrente,Efectivo,False,4.0
ORD-000777,2025-07-29,VER-01,Golfo,Tienda,Deportes,Mancuernas 10 kg,6,922.97,0.05,519.98,Nuevo,Tarjeta,False,5.0
ORD-001885,2025-08-08,CDMX-02,Centro,Tienda,Deportes,Mochila deportiva,3,730.19,0.15,350.25,Nuevo,Efectivo,False,2.0
ORD-000495,2025-01-15,CHH-01,Norte,Tienda,Oficina,Lámpara LED,1,570.16,0.15,241.1,Nuevo,Efectivo,False,4.0
ORD-000202,2025-12-20,MTY-02,Norte,Tienda,Deportes,Tapete de yoga,2,445.52,0.1,157.08,Recurrente,Tarjeta,False,3.0
ORD-002335,2025-08-12,MER-01,Sureste,Online,Oficina,Silla ergonómica,1,2904.63,0.2,1838.59,Recurrente,Efectivo,False,3.0
ORD-000542,2025-10-05,MTY-02,Norte,Online,Electrónica,Audífonos Bluetooth,4,701.85,0.0,380.09,Nuevo,Tarjeta,False,4.0
ORD-003082,2025-03-13,VER-01,Golfo,Online,Oficina,Silla ergonómica,2,2999.17,0.2,1831.37,Nuevo,Tarjeta,False,2.0
ORD-001037,2025-01-07,PUE-01,Centro,Tienda,Oficina,Lámpara LED,2,522.96,0.0,233.97,Nuevo,Transferencia,False,4.0
ORD-002712,2025-03-20,ZAP-01,Occidente,Online,Electrónica,Teclado mecánico,1,1193.76,0.3,727.61,Nuevo,Tarjeta,False,5.0
ORD-001774,2025-01-11,GDL-02,Occidente,Online,Hogar,Juego de sábanas,1,654.42,0.1,315.85,Recurrente,Efectivo,False,3.0
ORD-000089,2025-10-30,MTY-01,Norte,Tienda,Electrónica,Audífonos Bluetooth,3,703.21,0.2,381.6,Nuevo,Tarjeta,False,4.0
ORD-002848,2025-03-07,GDL-02,Occidente,Tienda,Oficina,Organizador de escritorio,4,296.0,0.1,107.28,Recurrente,Tarjeta,False,2.0
ORD-001590,2025-11-02,GDL-01,Occidente,Tienda,Oficina,Silla ergonómica,3,3185.83,0.05,1828.02,Nuevo,Transferencia,False,4.0
ORD-003058,2025-10-08,ZAP-01,Occidente,Online,Deportes,Tapete de yoga,2,377.45,0.05,161.97,Recurrente,Efectivo,True,3.0
ORD-003210,2025-04-02,GDL-01,Occidente,Tienda,Deportes,Mochila deportiva,3,743.36,0.0,341.9,Recurrente,Tarjeta,False,5.0
ORD-001116,2025-08-10,ZAP-01,Occidente,Online,Deportes,Mochila deportiva,1,789.97,0.3,335.74,Recurrente,Tarjeta,False,4.0
ORD-003269,2025-01-12,GDL-01,Occidente,Tienda,Deportes,Mochila deportiva,6,769.58,0.0,342.07,Recurrente,Transferencia,False,2.0
ORD-001685,2025-04-01,MER-01,Sureste,Tienda,Deportes,Mancuernas 10 kg,3,879.92,0.3,515.75,Recurrente,Efectivo,True,4.0
ORD-002389,2025-12-09,MER-01,Sureste,Tienda,Hogar,Licuadora,1,1114.96,0.2,573.19,Recurrente,Tarjeta,False,5.0
ORD-001633,2025-09-14,CDMX-01,Centro,Online,Oficina,Silla ergonómica,3,2750.41,0.1,1833.16,Recurrente,Tarjeta,True,4.0
ORD-001508,2025-05-10,CDMX-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,3,3287.56,0.05,2414.47,Recurrente,Efectivo,False,4.0
ORD-000847,2025-07-26,PUE-01,Centro,Tienda,Oficina,Silla ergonómica,6,2840.0,0.1,1837.14,Nuevo,Efectivo,False,4.0
ORD-000390,2025-09-05,CAN-01,Sureste,Online,Electrónica,Audífonos Bluetooth,1,689.74,0.1,393.76,Nuevo,Transferencia,False,4.0
ORD-001975,2025-08-16,MTY-02,Norte,Online,Electrónica,Monitor 24 pulgadas,2,3262.83,0.0,2333.09,Recurrente,Efectivo,True,4.0
ORD-002688,2025-09-27,MTY-02,Norte,Tienda,Deportes,Mancuernas 10 kg,2,929.19,0.2,516.85,Nuevo,Efectivo,True,3.0
ORD-000487,2025-03-07,ZAP-01,Occidente,Tienda,Electrónica,Teclado mecánico,3,1197.17,0.0,727.81,Recurrente,Tarjeta,False,5.0
ORD-001142,2025-03-24,CDMX-01,Centro,Online,Deportes,Mancuernas 10 kg,1,926.91,0.05,523.03,Empresa,Efectivo,False,3.0
ORD-001597,2025-10-08,CAN-01,Sureste,Tienda,Deportes,Mochila deportiva,1,711.84,0.05,336.64,Nuevo,Tarjeta,False,4.0
ORD-001698,2025-08-20,CAN-01,Sureste,Tienda,Oficina,Lámpara LED,2,549.54,0.05,235.67,Nuevo,Efectivo,False,3.0
ORD-000657,2025-04-27,GDL-01,Occidente,Online,Deportes,Mochila deportiva,5,763.04,0.15,344.23,Recurrente,Tarjeta,False,5.0
ORD-001609,2025-11-06,MTY-02,Norte,Tienda,Oficina,Silla ergonómica,1,3119.29,0.0,1818.49,Recurrente,Efectivo,False,5.0
ORD-000811,2025-02-26,CDMX-01,Centro,Tienda,Oficina,Lámpara LED,1,542.0,0.0,237.39,Nuevo,Efectivo,False,3.0
ORD-002529,2025-08-23,ZAP-01,Occidente,Online,Hogar,Licuadora,1,962.64,0.15,543.25,Nuevo,Tarjeta,False,5.0
ORD-001721,2025-05-10,MTY-01,Norte,Online,Electrónica,Monitor 24 pulgadas,1,3441.78,0.05,2398.33,Recurrente,Tarjeta,False,4.0
ORD-001977,2025-03-09,CAN-01,Sureste,Tienda,Hogar,Cafetera programable,2,1520.38,0.2,859.46,Recurrente,Tarjeta,False,5.0
ORD-002218,2025-11-12,CAN-01,Sureste,Tienda,Hogar,Licuadora,1,1094.87,0.05,562.23,Recurrente,Efectivo,False,5.0
ORD-000918,2025-09-16,ZAP-01,Occidente,Tienda,Hogar,Cafetera programable,1,1559.97,0.15,874.43,Recurrente,Tarjeta,False,3.0
ORD-003511,2025-06-15,MTY-01,Norte,Tienda,Oficina,Organizador de escritorio,5,280.74,0.1,107.35,Recurrente,Efectivo,False,4.0
ORD-000192,2025-06-25,GDL-01,,Online,Hogar,Juego de sábanas,2,629.47,0.2,313.04,Recurrente,Efectivo,False,4.0
ORD-002104,2025-11-20,MER-01,Sureste,Online,Electrónica,Audífonos Bluetooth,1,764.63,0.0,382.33,Recurrente,Tarjeta,False,4.0
ORD-001132,2025-08-28,VER-01,Golfo,Tienda,Hogar,Cafetera programable,1,1498.54,0.1,878.29,Recurrente,Transferencia,False,2.0
ORD-000042,2025-11-11,MER-01,Sureste,Tienda,Hogar,Juego de sábanas,2,710.64,0.3,310.21,Nuevo,Tarjeta,False,5.0
ORD-002361,2025-08-27,CDMX-02,Centro,Tienda,Deportes,Tapete de yoga,1,392.99,0.1,164.02,Empresa,Tarjeta,False,4.0
ORD-003084,2025-09-27,ZAP-01,Occidente,Tienda,Hogar,Cafetera programable,2,1556.31,0.0,889.74,Recurrente,Transferencia,False,4.0
ORD-000604,2025-12-05,GDL-01,Occidente,Online,Hogar,Cafetera programable,1,1670.88,0.0,869.22,Nuevo,Tarjeta,False,5.0
ORD-000876,2025-01-12,CDMX-01,Centro,Tienda,Electrónica,Monitor 24 pulgadas,1,3364.17,0.0,2337.58,Nuevo,Tarjeta,False,4.0
ORD-002415,2025-03-18,PUE-01,,Tienda,Oficina,Silla ergonómica,5,2913.54,0.1,1838.13,Nuevo,Tarjeta,False,4.0
ORD-003092,2025-04-11,GDL-02,Occidente,Online,Electrónica,Teclado mecánico,1,1172.77,0.3,719.16,Empresa,Tarjeta,True,4.0
ORD-001605,2025-03-20,ZAP-01,Occidente,Tienda,Oficina,Organizador de escritorio,1,292.56,0.15,103.5,Nuevo,Tarjeta,False,3.0
ORD-002337,2025-02-14,VER-01,Golfo,Tienda,Electrónica,Teclado mecánico,2,1199.96,0.0,735.75,Nuevo,Tarjeta,False,2.0
ORD-003187,2025-07-01,CDMX-01,Centro,Tienda,Electrónica,Audífonos Bluetooth,1,692.76,0.05,384.65,Nuevo,Tarjeta,False,5.0
ORD-000553,2025-11-22,CAN-01,Sureste,Tienda,Oficina,Lámpara LED,4,606.52,0.05,228.11,Recurrente,Efectivo,False,4.0
ORD-000153,2025-10-01,CAN-01,Sureste,Online,Electrónica,Audífonos Bluetooth,3,722.49,0.1,379.38,Recurrente,Tarjeta,False,4.0
ORD-001340,2025-04-04,VER-01,Golfo,Tienda,Electrónica,Teclado mecánico,-1,1201.2,0.1,717.72,Recurrente,Tarjeta,True,5.0
ORD-002605,2025-08-27,PUE-01,Centro,Tienda,Oficina,Organizador de escritorio,6,291.47,0.0,103.68,Nuevo,Tarjeta,False,4.0
ORD-001343,2025-08-25,PUE-01,Centro,Tienda,Deportes,Tapete de yoga,1,401.35,0.05,155.61,Nuevo,Tarjeta,False,5.0
ORD-001957,2025-10-14,CDMX-02,Centro,Tienda,Oficina,Silla ergonómica,2,2844.16,0.15,1819.06,Recurrente,Efectivo,False,3.0
ORD-000433,2025-03-12,CDMX-02,Centro,Online,Electrónica,Monitor 24 pulgadas,2,3371.53,0.05,2332.2,Empresa,Tarjeta,False,5.0
ORD-001933,2025-02-19,GDL-02,Occidente,Tienda,Hogar,Licuadora,1,1030.8,0.0,544.13,Nuevo,Tarjeta,False,2.0
